id,observed_on,user_id,latitude,longitude,place_county_name,scientific_name,taxon_id,taxon_family_name
45182710,2020-05-06,495442,31.477622086,-110.3449951305,Cochise,Adelpha eulalia,67559,Nymphalidae
45200307,2014-05-08,2816616,31.527975,-110.7754222,Santa Cruz,Phyciodes tharos,52925,Nymphalidae
45205383,2020-05-07,770371,32.2188458565,-110.6892269673,Pima,Zerene cesonia,129362,Pieridae
45205389,2020-05-07,770371,32.2231225288,-110.6931426669,Pima,Asterocampa leilia,148793,Nymphalidae
45205390,2020-05-07,770371,32.2189226542,-110.6894469085,Pima,Asterocampa leilia,148793,Nymphalidae
45205402,2020-05-07,770371,32.2188461655,-110.6892280871,Pima,Leptotes marina,59152,Lycaenidae
45205411,2020-05-07,770371,32.2188524666,-110.6892332302,Pima,Dymasia dymas,68249,Nymphalidae
45205415,2020-05-07,770371,32.2282122387,-110.695363536,Pima,Euptoieta claudia,68244,Nymphalidae
45205490,2020-05-07,211310,35.19745333,-111.57240333,Coconino,Junonia coenia,48505,Nymphalidae
45212151,2020-05-07,1047605,31.4995032139,-110.8456990218,Santa Cruz,Nymphalis antiopa,56832,Nymphalidae
45214284,2020-05-07,481399,31.795606886,-111.0151417397,Pima,Echinargus isola,118914,Lycaenidae
45214299,2020-05-07,481399,31.795606886,-111.0151417397,Pima,Ministrymon leda,225163,Lycaenidae
45222062,2020-05-07,2624055,33.4821389495,-112.3036547434,Maricopa,Nathalis iole,51773,Pieridae
45238250,2020-05-07,332438,32.2328814,-110.9003226,Pima,Papilio polyxenes,58523,Papilionidae
45238367,2020-05-07,332438,32.2328814,-110.9003226,Pima,Asterocampa celtis,68264,Nymphalidae
45241295,2020-04-25,2925153,35.0166055556,-111.4067305556,Coconino,Junonia coenia,48505,Nymphalidae
45241737,2020-04-29,2925153,33.5386523,-112.1859866,Maricopa,Papilio rumiko,509627,Papilionidae
45255264,2020-05-07,2296101,31.727030144,-110.8810435337,Pima,Adelpha eulalia,67559,Nymphalidae
45264309,2020-05-08,2131805,32.21914167,-110.95548833,Pima,Junonia nigrosuffusa,1021511,Nymphalidae
45264431,2020-05-02,2131805,32.0227555,-111.57640833,Pima,Nathalis iole,51773,Pieridae
45267127,2020-04-18,958431,32.2226066737,-110.9747108817,Pima,Papilio rumiko,509627,Papilionidae
45282251,2020-05-07,611759,31.4667556869,-110.3077038378,Cochise,Adelpha eulalia,67559,Nymphalidae
45286466,2020-05-06,1865133,31.4218725347,-111.2443457566,Santa Cruz,Apodemia mejicanus,214018,Riodinidae
45286467,2020-05-06,1865133,31.4218725347,-111.2443457566,Santa Cruz,Lerema accius,142988,Hesperiidae
45286468,2020-05-07,1865133,31.4218725347,-111.2443457566,Santa Cruz,Danaus gilippus,51743,Nymphalidae
45291019,2020-05-05,2056933,34.6145134326,-112.5509918948,Yavapai,Limenitis arthemis arizonensis,60606,Nymphalidae
45307650,2017-10-26,1262129,33.4362553021,-112.0393058848,Maricopa,Danaus plexippus,48662,Nymphalidae
45312578,2020-05-08,332438,32.5319429303,-110.7447017119,Pinal,Arawacus jada,257932,Lycaenidae
